timestamp_utc,user,src_ip,country,device,auth_type,success,is_injected_anomaly,anomaly_type,hour,dayofweek,is_internal_ip,home_country,is_home_country,ts_unix,recent_events_30m,recent_failures_30m,device_bucket,auth_bucket,country_bucket,anomaly_score,risk_score,is_flagged_anomaly,is_impossible_travel,reasons
2026-02-18 15:35:39.953705+00:00,user15,10.83.247.239,AU,Linux,MFA,1,0,,15,2,1,AU,1,1771428939,1.0,0.0,1,0,13,0.010689673857000204,-0.010689673857000204,0,1,Model outlier (combined features)
2026-02-20 13:14:28.311966+00:00,user02,10.29.127.34,IN,Windows,SSO,1,0,,13,4,1,IN,1,1771593268,3.0,0.0,12,2,3,0.010787860476115685,-0.010787860476115685,0,1,Model outlier (combined features)
2026-02-22 10:08:18.132674+00:00,user08,10.171.11.158,GB,iOS,SSO,1,0,,10,6,1,GB,1,1771754898,1.0,0.0,8,2,4,0.01359878036960449,-0.01359878036960449,0,1,Model outlier (combined features)
2026-02-23 10:54:04.571474+00:00,user10,10.205.112.99,NZ,Windows,MFA,1,0,,10,0,1,NZ,1,1771844044,1.0,0.0,12,0,2,0.014585704277894296,-0.014585704277894296,0,1,Model outlier (combined features)
2026-02-18 12:21:08.884023+00:00,user20,10.131.186.93,AU,Linux,Password,1,1,impossible_travel,12,2,1,AU,1,1771417268,1.0,0.0,1,5,13,0.015184587534846528,-0.015184587534846528,0,1,Model outlier (combined features)
2026-02-19 09:35:42.948178+00:00,user03,10.171.111.190,US,iOS,MFA,1,0,,9,3,1,US,1,1771493742,2.0,0.0,8,0,5,0.015195081554391532,-0.015195081554391532,0,1,Model outlier (combined features)
2026-02-21 02:05:35.624100+00:00,user19,10.253.1.46,AU,iOS,Password,1,1,impossible_travel,2,5,1,AU,1,1771639535,2.0,0.0,8,5,13,0.01641361584583223,-0.01641361584583223,0,1,off-hours login time
2026-02-24 08:15:25.819045+00:00,user39,10.91.32.232,NZ,Windows,MFA,1,0,,8,1,1,NZ,1,1771920925,1.0,0.0,12,0,2,0.016850925338582123,-0.016850925338582123,0,1,Model outlier (combined features)
2026-02-20 19:43:44.379748+00:00,user39,10.65.207.117,NZ,Mac,Password,1,1,impossible_travel,19,4,1,NZ,1,1771616624,1.0,0.0,13,5,2,0.019231687019649613,-0.019231687019649613,0,1,Model outlier (combined features)
2026-02-20 15:21:56.067206+00:00,user10,10.189.171.67,NZ,Android,Password,1,0,,15,4,1,NZ,1,1771600916,1.0,0.0,9,5,2,0.025032319862636376,-0.025032319862636376,0,1,Model outlier (combined features)
2026-02-23 17:44:25.834214+00:00,user14,10.138.146.60,AU,Windows,Password,1,1,impossible_travel,17,0,1,AU,1,1771868665,3.0,0.0,12,5,13,0.025143715259717314,-0.025143715259717314,0,1,Model outlier (combined features)
2026-02-21 14:56:30.160076+00:00,user02,10.27.10.115,IN,iOS,Password,1,0,,14,5,1,IN,1,1771685790,1.0,0.0,8,5,3,0.02693371877104589,-0.02693371877104589,0,1,Model outlier (combined features)
2026-02-19 12:37:49.741662+00:00,user10,10.253.1.46,NZ,Windows,Password,1,1,impossible_travel,12,3,1,NZ,1,1771504669,2.0,0.0,12,5,2,0.026952309384839945,-0.026952309384839945,0,1,Model outlier (combined features)
2026-02-22 18:14:02.699285+00:00,user17,10.32.160.20,AU,Windows,Password,1,1,impossible_travel,18,6,1,AU,1,1771784042,3.0,0.0,12,5,13,0.028968339955982914,-0.028968339955982914,0,1,Model outlier (combined features)
2026-02-19 08:59:07.246590+00:00,user19,10.71.216.92,AU,iOS,Password,1,0,,8,3,1,AU,1,1771491547,3.0,0.0,8,5,13,0.03025261850679095,-0.03025261850679095,0,1,Model outlier (combined features)
2026-02-18 11:10:38.728722+00:00,user39,10.171.111.190,NZ,Mac,Password,1,1,impossible_travel,11,2,1,NZ,1,1771413038,1.0,0.0,13,5,2,0.03118051228605445,-0.03118051228605445,0,1,Model outlier (combined features)
2026-02-24 23:06:10.472083+00:00,user09,10.95.165.52,AU,iOS,Password,1,1,impossible_travel,23,1,1,AU,1,1771974370,1.0,0.0,8,5,13,0.03204386316900332,-0.03204386316900332,0,1,off-hours login time
2026-02-19 09:48:12.350011+00:00,user14,23.164.6.219,AU,Windows,MFA,1,0,,9,3,0,AU,1,1771494492,1.0,0.0,12,0,13,0.03251149843736856,-0.03251149843736856,0,1,Public IP source
2026-02-24 17:28:32.588414+00:00,user08,10.197.7.154,GB,iOS,Password,1,1,impossible_travel,17,1,1,GB,1,1771954112,1.0,0.0,8,5,4,0.03287812369311194,-0.03287812369311194,0,1,Model outlier (combined features)
2026-02-18 17:49:52.654242+00:00,user14,122.133.139.239,AU,Windows,Password,1,0,,17,2,0,AU,1,1771436992,1.0,0.0,12,5,13,0.03297852087886388,-0.03297852087886388,0,1,Public IP source
2026-02-20 08:43:03.861610+00:00,user02,10.189.144.24,IN,Android,Password,1,1,impossible_travel,8,4,1,IN,1,1771576983,1.0,0.0,9,5,3,0.03609636843141162,-0.03609636843141162,0,1,Model outlier (combined features)
2026-02-20 13:06:31.067210+00:00,user03,10.150.226.124,US,Mac,SSO,1,0,,13,4,1,US,1,1771592791,2.0,0.0,13,2,5,0.03717236405990476,-0.03717236405990476,0,1,Model outlier (combined features)
2026-02-22 08:39:08.012176+00:00,user26,10.174.129.117,US,Windows,Password,1,1,impossible_travel,8,6,1,US,1,1771749548,1.0,0.0,12,5,5,0.038484056920274234,-0.038484056920274234,0,1,Model outlier (combined features)
2026-02-19 09:23:46.115225+00:00,user08,10.201.52.161,GB,iOS,Password,1,1,impossible_travel,9,3,1,GB,1,1771493026,1.0,0.0,8,5,4,0.03960392318541833,-0.03960392318541833,0,1,Model outlier (combined features)
2026-02-21 20:06:33.992974+00:00,user30,10.215.3.197,AU,Mac,Password,1,1,impossible_travel,20,5,1,AU,1,1771704393,2.0,0.0,13,5,13,0.04085153725252083,-0.04085153725252083,0,1,Model outlier (combined features)
2026-02-22 10:04:27.915782+00:00,user13,10.236.68.86,GB,Windows,Password,1,1,impossible_travel,10,6,1,GB,1,1771754667,1.0,0.0,12,5,4,0.04196104616083707,-0.04196104616083707,0,1,Model outlier (combined features)
2026-02-21 14:20:11.800580+00:00,user26,10.81.115.151,US,Android,MFA,1,0,,14,5,1,US,1,1771683611,1.0,0.0,9,0,5,0.04587814533028717,-0.04587814533028717,0,1,Model outlier (combined features)
2026-02-23 18:58:02.985904+00:00,user29,10.103.80.24,AU,Windows,MFA,1,0,,18,0,1,AU,1,1771873082,2.0,0.0,12,0,13,0.05137702663538396,-0.05137702663538396,0,1,Model outlier (combined features)
2026-02-21 09:28:13.472574+00:00,user31,10.53.228.225,AU,Android,MFA,1,0,,9,5,1,AU,1,1771666093,2.0,0.0,9,0,13,0.054322566175230125,-0.054322566175230125,0,1,Model outlier (combined features)
2026-02-19 22:29:59.946971+00:00,user29,10.34.130.6,AU,iOS,Password,1,1,impossible_travel,22,3,1,AU,1,1771540199,1.0,0.0,8,5,13,0.0543843513151816,-0.0543843513151816,0,1,off-hours login time
2026-02-24 09:19:54.711078+00:00,user21,10.95.165.52,AU,iOS,Password,1,0,,9,1,1,AU,1,1771924794,2.0,0.0,8,5,13,0.05491078842181646,-0.05491078842181646,0,1,Model outlier (combined features)
2026-02-22 13:23:37.948819+00:00,user23,10.47.221.215,AU,iOS,MFA,1,0,,13,6,1,AU,1,1771766617,1.0,0.0,8,0,13,0.05574001559247965,-0.05574001559247965,0,1,Model outlier (combined features)
2026-02-23 18:51:55.701421+00:00,user17,10.192.1.86,AU,Android,Password,1,0,,18,0,1,AU,1,1771872715,1.0,0.0,9,5,13,0.055991635093049996,-0.055991635093049996,0,1,Model outlier (combined features)
2026-02-22 12:06:10.832538+00:00,user30,10.217.250.188,AU,iOS,SSO,1,0,,12,6,1,AU,1,1771761970,1.0,0.0,8,2,13,0.05685889756343593,-0.05685889756343593,0,1,Model outlier (combined features)
2026-02-25 10:06:44.474587+00:00,user37,10.233.38.238,AU,Windows,Password,1,1,impossible_travel,10,2,1,AU,1,1772014004,3.0,0.0,12,5,13,0.05830345754802124,-0.05830345754802124,0,1,Model outlier (combined features)
2026-02-21 09:12:01.570407+00:00,user37,10.91.32.232,AU,Android,Password,1,0,,9,5,1,AU,1,1771665121,2.0,0.0,9,5,13,0.05839114011885094,-0.05839114011885094,0,1,Model outlier (combined features)
2026-02-23 15:32:10.328295+00:00,user18,10.4.159.235,AU,Windows,MFA,1,0,,15,0,1,AU,1,1771860730,2.0,0.0,12,0,13,0.06003520316742139,-0.06003520316742139,0,1,Model outlier (combined features)
2026-02-23 17:36:59.982201+00:00,user33,10.130.196.15,AU,Windows,Password,1,1,impossible_travel,17,0,1,AU,1,1771868219,2.0,0.0,12,5,13,0.06042558456569591,-0.06042558456569591,0,1,Model outlier (combined features)
2026-02-21 02:47:23.270338+00:00,user20,10.40.128.204,AU,Windows,Password,1,1,impossible_travel,2,5,1,AU,1,1771642043,1.0,0.0,12,5,13,0.060498304768028366,-0.060498304768028366,0,1,off-hours login time
2026-02-19 08:38:28.057182+00:00,user30,10.189.171.67,AU,iOS,Password,1,0,,8,3,1,AU,1,1771490308,2.0,0.0,8,5,13,0.06077667955474597,-0.06077667955474597,0,1,Model outlier (combined features)
2026-02-24 17:32:02.619565+00:00,user13,10.43.125.160,GB,Windows,Password,1,1,impossible_travel,17,1,1,GB,1,1771954322,1.0,0.0,12,5,4,0.061135347105501336,-0.061135347105501336,0,1,Model outlier (combined features)
2026-02-23 09:04:59.164600+00:00,user14,10.91.32.232,AU,iOS,Password,1,0,,9,0,1,AU,1,1771837499,1.0,0.0,8,5,13,0.0616191409306161,-0.0616191409306161,0,1,Model outlier (combined features)
2026-02-19 11:19:15.501313+00:00,user07,10.102.98.53,AU,Windows,Password,1,0,,11,3,1,AU,1,1771499955,3.0,0.0,12,5,13,0.06169861215468342,-0.06169861215468342,0,1,Model outlier (combined features)
2026-02-22 15:20:51.047543+00:00,user38,10.110.97.194,AU,Android,Password,1,1,impossible_travel,15,6,1,AU,1,1771773651,1.0,0.0,9,5,13,0.062323815523833814,-0.062323815523833814,0,1,Model outlier (combined features)
2026-02-25 10:57:17.226582+00:00,user35,10.120.157.69,IN,Windows,Password,1,1,impossible_travel,10,2,1,IN,1,1772017037,1.0,0.0,12,5,3,0.06357957734445746,-0.06357957734445746,0,1,Model outlier (combined features)
2026-02-19 08:35:08.375928+00:00,user08,10.248.122.174,GB,Windows,Password,1,0,,8,3,1,GB,1,1771490108,1.0,0.0,12,5,4,0.06393167181358156,-0.06393167181358156,0,1,Model outlier (combined features)
2026-02-23 09:17:22.378820+00:00,user20,10.32.158.32,AU,Mac,MFA,1,0,,9,0,1,AU,1,1771838242,1.0,0.0,13,0,13,0.0644193471146211,-0.0644193471146211,0,1,Model outlier (combined features)
2026-02-21 11:13:09.487719+00:00,user03,10.246.246.101,US,Windows,Password,1,0,,11,5,1,US,1,1771672389,1.0,0.0,12,5,5,0.06528185503398637,-0.06528185503398637,0,1,Model outlier (combined features)
2026-02-23 11:43:59.560081+00:00,user34,10.189.186.129,DE,Windows,Password,1,1,impossible_travel,11,0,1,DE,1,1771847039,1.0,0.0,12,5,11,0.06594646941160687,-0.06594646941160687,0,1,Model outlier (combined features)
2026-02-19 18:29:47.071388+00:00,user03,10.131.186.93,US,Windows,Password,1,1,impossible_travel,18,3,1,US,1,1771525787,1.0,0.0,12,5,5,0.06731458231780196,-0.06731458231780196,0,1,Model outlier (combined features)
2026-02-18 19:34:04.941529+00:00,user21,10.51.199.55,AU,Mac,MFA,1,0,,19,2,1,AU,1,1771443244,1.0,0.0,13,0,13,0.06840848566640106,-0.06840848566640106,0,1,Model outlier (combined features)
2026-02-20 14:20:58.415778+00:00,user19,10.43.147.1,AU,Android,Password,1,0,,14,4,1,AU,1,1771597258,2.0,0.0,9,5,13,0.06947129004639946,-0.06947129004639946,0,1,Model outlier (combined features)
2026-02-22 13:16:55.856011+00:00,user20,10.213.243.150,AU,Windows,Password,1,0,,13,6,1,AU,1,1771766215,2.0,0.0,12,5,13,0.06958805514820049,-0.06958805514820049,0,1,Model outlier (combined features)
2026-02-19 15:59:44.445160+00:00,user06,10.26.21.192,AU,Android,SSO,1,0,,15,3,1,AU,1,1771516784,2.0,0.0,9,2,13,0.07081061114413445,-0.07081061114413445,0,1,Model outlier (combined features)
2026-02-22 13:00:47.022948+00:00,user31,10.61.227.127,AU,Mac,Password,1,0,,13,6,1,AU,1,1771765247,1.0,0.0,13,5,13,0.07197610295427032,-0.07197610295427032,0,1,Model outlier (combined features)
2026-02-20 12:24:39.510039+00:00,user33,10.95.165.52,AU,Mac,Password,1,1,impossible_travel,12,4,1,AU,1,1771590279,2.0,0.0,13,5,13,0.07297638552582847,-0.07297638552582847,0,1,Model outlier (combined features)
2026-02-19 11:39:14.729646+00:00,user30,10.131.186.93,AU,Android,Password,1,1,impossible_travel,11,3,1,AU,1,1771501154,2.0,0.0,9,5,13,0.07314648333047835,-0.07314648333047835,0,1,Model outlier (combined features)
2026-02-23 13:07:47.465330+00:00,user06,10.43.147.1,AU,Mac,SSO,1,0,,13,0,1,AU,1,1771852067,1.0,0.0,13,2,13,0.0747017099217045,-0.0747017099217045,0,1,Model outlier (combined features)
2026-02-21 17:43:29.517255+00:00,user09,10.189.171.67,AU,Windows,Password,1,1,impossible_travel,17,5,1,AU,1,1771695809,2.0,0.0,12,5,13,0.0763558913919326,-0.0763558913919326,0,1,Model outlier (combined features)
2026-02-21 05:35:30.885587+00:00,user05,10.138.146.60,AU,Windows,Password,1,1,impossible_travel,5,5,1,AU,1,1771652130,1.0,0.0,12,5,13,0.07749794682834599,-0.07749794682834599,0,1,off-hours login time
2026-02-21 12:59:59.192418+00:00,user33,10.41.151.196,AU,iOS,Password,1,1,impossible_travel,12,5,1,AU,1,1771678799,1.0,0.0,8,5,13,0.07772116688975861,-0.07772116688975861,0,1,Model outlier (combined features)
2026-02-21 09:04:51.559066+00:00,user24,10.185.171.85,AU,Mac,SSO,1,0,,9,5,1,AU,1,1771664691,1.0,0.0,13,2,13,0.07772133211339793,-0.07772133211339793,0,1,Model outlier (combined features)
2026-02-20 17:17:52.232422+00:00,user07,10.61.20.86,AU,iOS,SSO,1,0,,17,4,1,AU,1,1771607872,1.0,0.0,8,2,13,0.07777510164209261,-0.07777510164209261,0,1,Model outlier (combined features)
2026-02-24 15:17:10.427407+00:00,user17,10.212.37.32,AU,iOS,Password,1,1,impossible_travel,15,1,1,AU,1,1771946230,1.0,0.0,8,5,13,0.07783940810773149,-0.07783940810773149,0,1,Model outlier (combined features)
2026-02-20 09:19:40.229779+00:00,user21,10.135.89.153,AU,Windows,MFA,1,0,,9,4,1,AU,1,1771579180,2.0,0.0,12,0,13,0.0782939216471733,-0.0782939216471733,0,1,Model outlier (combined features)
2026-02-24 12:50:45.551550+00:00,user21,10.27.10.115,AU,Windows,MFA,1,0,,12,1,1,AU,1,1771937445,2.0,0.0,12,0,13,0.07857756493368612,-0.07857756493368612,0,1,Model outlier (combined features)
2026-02-22 18:57:30.166198+00:00,user06,10.28.152.120,AU,Windows,Password,1,1,impossible_travel,18,6,1,AU,1,1771786650,1.0,0.0,12,5,13,0.07858532941827262,-0.07858532941827262,0,1,Model outlier (combined features)
2026-02-25 06:48:36.281002+00:00,user28,10.123.53.6,AU,Android,Password,1,1,impossible_travel,6,2,1,AU,1,1772002116,1.0,0.0,9,5,13,0.07959152830606736,-0.07959152830606736,0,1,Model outlier (combined features)
2026-02-24 13:48:22.597892+00:00,user24,10.227.217.128,AU,iOS,Password,1,1,impossible_travel,13,1,1,AU,1,1771940902,1.0,0.0,8,5,13,0.08054117885564971,-0.08054117885564971,0,1,Model outlier (combined features)
2026-02-25 05:24:39.907884+00:00,user09,10.71.216.92,AU,Windows,MFA,1,0,,5,2,1,AU,1,1771997079,1.0,0.0,12,0,13,0.08069506867125353,-0.08069506867125353,0,1,off-hours login time
2026-02-21 13:49:14.741927+00:00,user01,10.61.6.51,AU,Windows,MFA,1,0,,13,5,1,AU,1,1771681754,2.0,0.0,12,0,13,0.08206039408988791,-0.08206039408988791,0,1,Model outlier (combined features)
2026-02-21 11:35:54.130071+00:00,user07,10.71.216.92,AU,Windows,Password,1,0,,11,5,1,AU,1,1771673754,2.0,0.0,12,5,13,0.08233837675111982,-0.08233837675111982,0,1,Model outlier (combined features)
2026-02-20 08:46:55.299504+00:00,user07,10.214.202.67,AU,Android,SSO,1,0,,8,4,1,AU,1,1771577215,1.0,0.0,9,2,13,0.08538862133998043,-0.08538862133998043,0,1,Model outlier (combined features)
2026-02-24 11:32:52.256041+00:00,user17,10.65.207.117,AU,Android,Password,1,0,,11,1,1,AU,1,1771932772,1.0,0.0,9,5,13,0.0874726426286454,-0.0874726426286454,0,1,Model outlier (combined features)
2026-02-23 16:40:12.290774+00:00,user23,10.128.213.189,AU,Windows,Password,1,1,impossible_travel,16,0,1,AU,1,1771864812,1.0,0.0,12,5,13,0.08764171710668506,-0.08764171710668506,0,1,Model outlier (combined features)
2026-02-19 08:03:04.025197+00:00,user23,10.70.109.58,AU,Android,Password,1,1,impossible_travel,8,3,1,AU,1,1771488184,1.0,0.0,9,5,13,0.09379036308688571,-0.09379036308688571,0,1,Model outlier (combined features)
2026-02-24 07:16:25.101099+00:00,user31,10.65.207.117,AU,Windows,Password,1,1,impossible_travel,7,1,1,AU,1,1771917385,1.0,0.0,12,5,13,0.0955482508202119,-0.0955482508202119,0,1,Model outlier (combined features)
2026-02-21 09:46:42.993529+00:00,user27,10.34.112.58,AU,Windows,Password,1,1,impossible_travel,9,5,1,AU,1,1771667202,1.0,0.0,12,5,13,0.0995046487308972,-0.0995046487308972,0,1,Model outlier (combined features)
2026-02-24 17:40:56.745898+00:00,user37,10.95.146.244,AU,Windows,Password,1,1,impossible_travel,17,1,1,AU,1,1771954856,1.0,0.0,12,5,13,0.10027283999434561,-0.10027283999434561,0,1,Model outlier (combined features)
2026-02-24 10:04:47.035400+00:00,user28,10.214.202.67,AU,Windows,MFA,1,0,,10,1,1,AU,1,1771927487,1.0,0.0,12,0,13,0.10095067934726126,-0.10095067934726126,0,1,Model outlier (combined features)
2026-02-19 07:47:48.341556+00:00,user17,10.206.207.108,AU,Windows,Password,1,1,impossible_travel,7,3,1,AU,1,1771487268,1.0,0.0,12,5,13,0.10568768215456864,-0.10568768215456864,0,1,Model outlier (combined features)
2026-02-25 12:14:55.658989+00:00,user09,10.110.97.194,AU,Windows,MFA,1,0,,12,2,1,AU,1,1772021695,1.0,0.0,12,0,13,0.1081684289592027,-0.1081684289592027,0,1,Model outlier (combined features)
2026-02-25 09:35:02.605455+00:00,user23,10.100.47.180,AU,Windows,Password,1,1,impossible_travel,9,2,1,AU,1,1772012102,1.0,0.0,12,5,13,0.10983892336347628,-0.10983892336347628,0,1,Model outlier (combined features)
2026-02-25 09:16:26.133625+00:00,user17,10.95.165.52,AU,Windows,Password,1,1,impossible_travel,9,2,1,AU,1,1772010986,1.0,0.0,12,5,13,0.10983892336347628,-0.10983892336347628,0,1,Model outlier (combined features)
2026-02-19 08:53:57.667923+00:00,user27,10.134.219.215,AU,Windows,Password,1,1,impossible_travel,8,3,1,AU,1,1771491237,1.0,0.0,12,5,13,0.11089912337491131,-0.11089912337491131,0,1,Model outlier (combined features)
2026-02-19 09:43:40.181910+00:00,user22,10.14.130.5,AU,Windows,Password,1,1,impossible_travel,9,3,1,AU,1,1771494220,1.0,0.0,12,5,13,0.11287041520065055,-0.11287041520065055,0,1,Model outlier (combined features)
2026-02-20 13:20:28.556625+00:00,user30,10.215.3.197,AU,Windows,Password,1,1,impossible_travel,13,4,1,AU,1,1771593628,1.0,0.0,12,5,13,0.11474522008434962,-0.11474522008434962,0,1,Model outlier (combined features)
2026-02-19 14:12:16.075777+00:00,user06,10.2.50.195,AU,Windows,Password,1,0,,14,3,1,AU,1,1771510336,1.0,0.0,12,5,13,0.11525029066956788,-0.11525029066956788,0,1,Model outlier (combined features)
